truth_index,truth_label,test_index,method,delta_integrated_squared_error,delta_integrated_absolute_error,delta_pointwise_coverage95,delta_mean_width95,orientation_estimate_degrees,orientation_error_degrees,orientation_abs_error_degrees,orientation_covers95,orientation_width95_degrees,axis_ratio_estimate,axis_ratio_error,axis_ratio_covers95,axis_ratio_width95
0,low,84,Linear,2.1435939736290846e-05,0.0032339924809950335,1.0,0.03267446779312231,171.96657501858624,-2.560785089631561,2.560785089631561,1.0,14.613604549740403,1.3824747819432375,0.03342844840454284,1.0,0.21340928863800324
0,low,85,Linear,1.3014294619305834e-05,0.002758494513811577,1.0,0.037554588897246104,175.7365713228488,1.2092112146309908,1.2092112146309908,1.0,17.22719438041538,1.396299907517054,0.047253573978359276,1.0,0.32311838877543897
0,low,86,Linear,0.00017565071610523052,0.009656998774325819,0.75,0.032708224083052705,178.23999699762555,3.7126368894077553,3.7126368894077553,1.0,14.890815316627199,1.4167447460110258,0.06769841247233122,1.0,0.20283174112214475
0,low,87,Linear,0.00022815431427379378,0.010725890218634458,0.75,0.03366357517106064,167.14081085408378,-7.38654925413402,7.38654925413402,1.0,16.232496536752848,1.342619198414643,-0.006427135124051686,1.0,0.1996139199439657
0,low,88,Linear,4.877263197410409e-05,0.005140582761920101,1.0,0.03275471950298713,169.72011673485753,-4.807243373360271,4.807243373360271,1.0,14.807465230269932,1.393864918335445,0.04481858479675038,1.0,0.23046267184945912
0,low,89,Linear,0.00022134821961259155,0.012512315026814895,0.75,0.031787030849333396,177.27380768134995,2.746447573132166,2.746447573132166,1.0,14.118524654125489,1.3651608800272952,0.016114546488600556,1.0,0.20202057912005666
0,low,90,Linear,3.771040911967044e-05,0.004625557163435147,1.0,0.03053627815762881,170.08866332428204,-4.438696783935752,4.438696783935752,1.0,14.832040399126548,1.3727477742758312,0.023701440737136537,1.0,0.20276480057018276
0,low,91,Linear,7.303759943165871e-05,0.005879368163875756,1.0,0.039205243268248535,170.3061972968406,-4.22116281137719,4.22116281137719,1.0,23.591388847429148,1.3614596811218507,0.012413347583156042,1.0,0.29126785173698844
0,low,92,Linear,4.425475390113588e-05,0.005489069150542601,1.0,0.03452075867618678,173.3870443722779,-1.1403157359399008,1.1403157359399008,1.0,18.52032345163118,1.357588960180584,0.008542626641889317,1.0,0.3170776519064791
0,low,93,Linear,2.5376022092382322e-05,0.003583946901349546,1.0,0.03666544538076864,171.88678431581394,-2.640575792403849,2.640575792403849,1.0,17.601460717845697,1.3895348839725408,0.04048855043384614,1.0,0.3004017248166664
0,low,94,Linear,5.3604542245112944e-05,0.004934238629617009,1.0,0.035145899215054954,170.49112928694132,-4.036230821276476,4.036230821276476,1.0,20.98397124024993,1.342416559871988,-0.006629773666706695,1.0,0.21907097825027266
0,low,95,Linear,0.0001976779924306383,0.011613215708050064,0.875,0.03445058541889535,172.632733674728,-1.8946264334897882,1.8946264334897882,1.0,20.09068610626249,1.309933473894731,-0.039112859643963604,1.0,0.1875001511799137
0,low,96,Linear,0.0003951168095472552,0.014605931796979797,0.5,0.03297508132623773,2.518445550940878,7.991085442723087,7.991085442723087,0.0,13.404350123136153,1.3888319922737582,0.03978565873506357,1.0,0.21571275827477665
0,low,97,Linear,0.00010838732768604815,0.007057031999273766,1.0,0.035675025203935895,170.2282210398709,-4.29913906834688,4.29913906834688,1.0,14.609275591200849,1.4180646211292947,0.06901828759060002,1.0,0.24282316032064744
0,low,98,Linear,6.0703191741537454e-05,0.00674521774269083,1.0,0.03419523636467318,174.14235479046735,-0.38500531775043606,0.38500531775043606,1.0,17.104254086522186,1.348893901297738,-0.0001524322409567347,1.0,0.2099321246691379
0,low,99,Linear,2.064711232071635e-05,0.0035603675405072774,1.0,0.03498034003140846,174.09492293276958,-0.43243717544821664,0.43243717544821664,1.0,19.748946596177568,1.3386702911385235,-0.010376042400171093,1.0,0.25673902258670567
0,low,0,"Positive(s,w_a)",4.197480950215367e-05,0.004895462452925141,1.0,0.03656724171233736,174.05673393502192,-0.4706261731958617,0.4706261731958617,1.0,15.79141925161774,1.4339349124174965,0.08488857887880186,1.0,0.2767777649182934
0,low,1,"Positive(s,w_a)",5.656183179729413e-05,0.005859721711986783,1.0,0.03781910320334115,171.62510507970512,-2.9022550285126636,2.9022550285126636,1.0,24.5104496847248,1.281823117987473,-0.06722321555122157,1.0,0.22892943448412373
0,low,2,"Positive(s,w_a)",4.199038598167589e-05,0.004510103326313156,1.0,0.03555366456575266,170.99371822742265,-3.5336418807951344,3.5336418807951344,1.0,17.55427508109472,1.3312173157862064,-0.01782901775248824,1.0,0.21814164161399274
0,low,3,"Positive(s,w_a)",8.557248696252686e-06,0.0022063749117257592,1.0,0.03119789443852301,175.25690611439603,0.7295460061782316,0.7295460061782316,1.0,17.265211633040106,1.3227175987391693,-0.026328734799525355,1.0,0.19114381686099158
0,low,4,"Positive(s,w_a)",7.499312022954577e-05,0.006490487324938801,1.0,0.02943296273897064,170.93230574011778,-3.5950543681000102,3.5950543681000102,1.0,12.189372060986582,1.442315951444891,0.09326961790619648,1.0,0.2043265412702806
0,low,5,"Positive(s,w_a)",3.5009615115083946e-05,0.00428070202928572,1.0,0.030375091476957234,170.85687419278105,-3.6704859154367493,3.6704859154367493,1.0,14.398897480520406,1.385533080691215,0.036486747152520316,1.0,0.20091855011535875
0,low,6,"Positive(s,w_a)",0.00013886829960006212,0.008114249857789834,0.875,0.03682579732872871,176.0925568216063,1.5651967133885079,1.5651967133885079,1.0,15.463634369246744,1.4726373097671606,0.12359097622846593,1.0,0.2864245490105366
0,low,7,"Positive(s,w_a)",1.9045833423995674e-05,0.0031378696717246544,1.0,0.03458772052993515,172.87976505816195,-1.64759505005583,1.64759505005583,1.0,17.52626266587684,1.3706345148213432,0.02158818128264861,1.0,0.23495690465812769
0,low,8,"Positive(s,w_a)",7.199518256855727e-05,0.0063533799240714185,1.0,0.034919744477479205,168.78186824700018,-5.745491861217601,5.745491861217601,1.0,14.933972119461885,1.4013322101755654,0.05228587663687079,1.0,0.23129945295861254
