mse,rmse,std_mse,std_rmse,corr,cosine,target_mean,target_sd,pred_mean,pred_sd,method,checkpoint_step,checkpoint_source,pi,n
0.44798969489926194,0.669320323088476,0.08443465493663022,0.29057641841111304,0.9647255288814437,0.9645455673190227,0.02885180018750162,2.3034227166412586,-0.0128806103348732,1.9419306179697682,linear CS beta-conditioned DeepSets FSM,20000,raw,0.3,5000
0.46063409170964587,0.6787002959404437,0.08681780190121981,0.29464860749920374,0.9648359971861563,0.9647183713840359,0.02885180018750162,2.3034227166412586,0.05553862258791924,1.9169104115386288,linear CS beta-conditioned DeepSets FSM,20000,ema,0.3,5000
0.3487485293823491,0.5905493454253836,0.06573022119331881,0.2563790576340408,0.9726561455108484,0.9726600870358857,0.02885180018750162,2.3034227166412586,0.027454520440101625,1.9903303502773608,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10000,raw,0.3,5000
0.3944576657583564,0.6280586483429366,0.07434522997879411,0.27266321713570774,0.9743875107008133,0.9743858187967102,0.02885180018750162,2.3034227166412586,0.017789431923627853,1.8894212349147124,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10000,ema,0.3,5000
0.34002933166990446,0.583120340641539,0.06408687435173561,0.253153855099494,0.9791428467494013,0.9715808341977518,0.02885180018750162,2.3034227166412586,-0.22624158708155157,2.0188658824875287,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,raw,0.3,5000
0.31155915403815326,0.5581748418176452,0.05872097051133136,0.24232410220886275,0.9792013378633087,0.9780214585757236,0.02885180018750162,2.3034227166412586,0.12188731971383095,1.9648369981619245,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,ema,0.3,5000
0.2762841073598182,0.5256273464725919,0.05207252205800589,0.228194044747022,0.980208245515449,0.9785282286632886,0.02885180018750162,2.3034227166412586,-0.09294680694937706,2.026517933720867,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,raw,0.3,5000
0.26410694864104517,0.513913366863565,0.049777437581209207,0.22310857800902503,0.9801091360894117,0.9798616864980231,0.02885180018750162,2.3034227166412586,0.07176319844126701,2.0267537163355307,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,ema,0.3,5000
0.9351534503737594,0.9670333243346682,0.1638073533928661,0.40473121129073564,0.9186700124548752,0.9186135356035755,0.026336910506062843,2.389322338770464,-0.00012082918286323548,1.9861642645794109,linear CS beta-conditioned DeepSets FSM,10000,raw,0.5,5000
0.957557719567091,0.9785487824156193,0.1677318259377668,0.40955076112463373,0.9181571695697196,0.9174077187465747,0.026336910506062843,2.389322338770464,-0.05623856137990951,1.9602789821005526,linear CS beta-conditioned DeepSets FSM,10000,ema,0.5,5000
