pi_true,seed,method,pilot_u_context,pilot_status,score_context,pi_post_mean,pi_post_sd,exact_pi_post_sd,q05,q50,q95,pi_sq_err,mean_sq_err_to_exact,w1_to_exact,coverage90
0.5,103,exact likelihood grid,-1.1452889880997426,interior,nan,0.3140863866482148,0.08656323354684264,0.08656323354684264,0.18128585460368338,0.30857332063407794,0.4654449461499483,0.03456387162951708,0.0,0.0,0.0
0.5,103,direct amortized raw-FSM pilot+score NPE,-1.1452889880997426,interior,0.22302460670471191,0.2864978313446045,0.1193213164806366,0.08656323354684264,0.10859150812029839,0.2778618037700653,0.5041080117225647,0.04558317602055695,0.000761128383740365,0.03685014169548997,1.0
0.5,104,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.5358355142144946,0.08516199319415804,0.08516199319415804,0.38876030142276335,0.5395904809321576,0.6693670688348817,0.0012841840790172446,0.0,0.0,1.0
0.5,104,direct amortized raw-FSM pilot+score NPE,0.8472978603872034,right_boundary,-0.12196362018585205,0.5976564288139343,0.07733103632926941,0.08516199319415804,0.4450740456581116,0.6153563857078552,0.6882788807153701,0.009536778088691023,0.0038218254819112197,0.06190343481636826,1.0
0.5,105,exact likelihood grid,-0.3980917146755322,interior,nan,0.5673422033434455,0.0817909298102161,0.0817909298102161,0.41917153686116765,0.5760263070173464,0.6839098212378502,0.004534972351149968,0.0,0.0,1.0
0.5,105,direct amortized raw-FSM pilot+score NPE,-0.3980917146755322,interior,-0.13658718764781952,0.41693246364593506,0.12560075521469116,0.0817909298102161,0.209954684227705,0.4140721410512924,0.6324810266494751,0.006900215595933901,0.02262308979587286,0.1503458904154229,1.0
0.5,106,exact likelihood grid,-1.457590205301913,interior,nan,0.2962600538077351,0.08501647846416607,0.08501647846416607,0.1660453487040232,0.2907329175500628,0.44504913986634276,0.04150996567442699,0.0,0.0,0.0
0.5,106,direct amortized raw-FSM pilot+score NPE,-1.457590205301913,interior,0.3379342555999756,0.240462988615036,0.10800481587648392,0.08501647846416607,0.08842835351824761,0.2249423786997795,0.4402650609612465,0.06735946027863893,0.003113312484118315,0.05742354816084214,0.0
0.5,107,exact likelihood grid,-0.059487903014385723,interior,nan,0.43652010723620216,0.09307848621758297,0.09307848621758297,0.2868326383952797,0.4340589409962697,0.5952204522708087,0.004029696785303273,0.0,0.0,1.0
0.5,107,direct amortized raw-FSM pilot+score NPE,-0.059487903014385723,interior,0.1798376441001892,0.47653985023498535,0.12017562240362167,0.09307848621758297,0.26884626001119616,0.4838556796312332,0.6649979382753373,0.0005503786269969169,0.0016015798296886562,0.04428815901151916,1.0
0.5,108,exact likelihood grid,-0.7532461436916186,interior,nan,0.4105182437096413,0.09532716950292365,0.09532716950292365,0.2587060283235404,0.40723294247675695,0.5739638995666984,0.00800698470880715,0.0,0.0,1.0
0.5,108,direct amortized raw-FSM pilot+score NPE,-0.7532461436916186,interior,-0.11554425954818726,0.35500821471214294,0.12608744204044342,0.09532716950292365,0.15659395456314087,0.34876246750354767,0.5766173988580704,0.02102261780096004,0.0030813633193031075,0.05648544863464152,1.0
0.5,109,exact likelihood grid,0.6592922200394776,interior,nan,0.5467760171206741,0.08261669987535476,0.08261669987535476,0.4025359122749663,0.5514931993724415,0.6738669905316242,0.0021879957776736003,0.0,0.0,1.0
0.5,109,direct amortized raw-FSM pilot+score NPE,0.6592922200394776,interior,-0.04569645971059799,0.5743550658226013,0.08867519348859787,0.08261669987535476,0.4057872250676155,0.5916226506233215,0.6857607305049896,0.005528675813483375,0.0007606039273032712,0.028936987289816914,1.0
0.65,100,exact likelihood grid,0.3978640578098555,interior,nan,0.5494603762385424,0.08343765262656104,0.08343765262656104,0.40292872540178254,0.5548548308133515,0.676214220274997,0.010108215946095457,0.0,0.0,1.0
0.65,100,direct amortized raw-FSM pilot+score NPE,0.3978640578098555,interior,0.03170190751552582,0.5439020395278931,0.10043562948703766,0.08343765262656104,0.3561373740434647,0.5566970407962799,0.6812371402978897,0.01125677721634077,3.089510698895184e-05,0.013234767189132527,1.0
0.65,101,exact likelihood grid,0.6075492375374517,interior,nan,0.543541572276835,0.08738918772552,0.08738918772552,0.3900028875543967,0.5492667423201013,0.6759846157463955,0.011333396833288358,0.0,0.0,1.0
0.65,101,direct amortized raw-FSM pilot+score NPE,0.6075492375374517,interior,-0.16771629452705383,0.5707281231880188,0.08962130546569824,0.08738918772552,0.4028802290558815,0.5865333676338196,0.6855787962675095,0.006284030453293926,0.0007391085504463901,0.027523051525555706,1.0
0.65,102,exact likelihood grid,0.5993401085179028,interior,nan,0.6287138724442078,0.05745928003793409,0.05745928003793409,0.5154920564347948,0.6422617094523195,0.6950973038372689,0.00045309922632145506,0.0,0.0,1.0
0.65,102,direct amortized raw-FSM pilot+score NPE,0.5993401085179028,interior,0.05913707613945007,0.5664166808128357,0.09262898564338684,0.05745928003793409,0.39053467810153963,0.5847528278827667,0.6846265763044358,0.006986171246343393,0.0038809400851559043,0.062233470903543864,1.0
0.65,103,exact likelihood grid,-0.47083143197850036,interior,nan,0.6045206221820112,0.06859264965063042,0.06859264965063042,0.4739937191339849,0.6168149078651705,0.6917870242380878,0.0020683738067113744,0.0,0.0,1.0
0.65,103,direct amortized raw-FSM pilot+score NPE,-0.47083143197850036,interior,0.07183624804019928,0.4029652774333954,0.12784503400325775,0.06859264965063042,0.19681984707713127,0.40090511739254,0.623333066701889,0.061026154153559324,0.04062455699673337,0.20149156851201674,0.0
0.65,104,exact likelihood grid,-0.3054651285580647,interior,nan,0.5635295919440354,0.08206662742383002,0.08206662742383002,0.41599704507959656,0.5713702875498958,0.6824089812048599,0.007477131469365031,0.0,0.0,1.0
0.65,104,direct amortized raw-FSM pilot+score NPE,-0.3054651285580647,interior,0.013776898384094238,0.43647632002830505,0.12467321008443832,0.08206662742383002,0.23162009045481682,0.43785911798477173,0.6480336576700211,0.04559236190865481,0.016142533904492513,0.12698934406512025,0.0
0.65,105,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.6485933942292884,0.04395472828759764,0.04395472828759764,0.5608496898230853,0.6600501085649819,0.6967780067736367,1.9785397941992047e-06,0.0,0.0,1.0
0.65,105,direct amortized raw-FSM pilot+score NPE,0.8472978603872034,right_boundary,-0.04984996095299721,0.5960950255393982,0.07928784936666489,0.04395472828759764,0.43874419033527373,0.6139045357704163,0.689899542927742,0.0029057462715981353,0.0027560787150996456,0.05243464261396749,1.0
0.65,106,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.640605453958244,0.04953665584362904,0.04953665584362904,0.5422062640878631,0.6530209941496165,0.6961336807082187,8.82574953306742e-05,0.0,0.0,1.0
0.65,106,direct amortized raw-FSM pilot+score NPE,0.8472978603872034,right_boundary,0.019007600843906403,0.5941941142082214,0.08002796024084091,0.04953665584362904,0.436780546605587,0.6115153431892395,0.6895566493272781,0.0031142968890050353,0.002154012457392022,0.04634768500660711,1.0
0.65,107,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.640477682651236,0.04960073863087666,0.04960073863087666,0.5419627958758393,0.6528932415684052,0.6961216560909974,9.067452769057329e-05,0.0,0.0,1.0
0.65,107,direct amortized raw-FSM pilot+score NPE,0.8472978603872034,right_boundary,0.6162985563278198,0.5948286652565002,0.07872337102890015,0.04960073863087666,0.44270389080047606,0.61330845952034,0.6903616070747376,0.0030438761773793057,0.002083832789104883,0.04558527277192757,1.0
0.65,108,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.6219003852461686,0.05962464358727062,0.05962464358727062,0.5062800595057382,0.6343874171647508,0.6940356564570657,0.0007895883493137382,0.0,0.0,1.0
0.65,108,direct amortized raw-FSM pilot+score NPE,0.8472978603872034,right_boundary,0.2176152467727661,0.5941233038902283,0.08045987039804459,0.05962464358727062,0.4374799966812134,0.613164097070694,0.6903862953186035,0.0031222051681437813,0.0007715662486545301,0.027713357126786093,1.0
0.65,109,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.5965787096325956,0.07076560388680948,0.07076560388680948,0.4640286089409854,0.6075405358838958,0.690124336698991,0.002853834264518534,0.0,0.0,1.0
0.65,109,direct amortized raw-FSM pilot+score NPE,0.8472978603872034,right_boundary,-0.1077495664358139,0.5958660840988159,0.07898630946874619,0.07076560388680948,0.43825930953025816,0.615090548992157,0.6887303113937377,0.0029304808507964733,5.078351513948157e-07,0.006756639848823613,1.0
0.68,100,exact likelihood grid,0.5070388795541755,interior,nan,0.571822242722553,0.07811289057207395,0.07811289057207395,0.4307953103416394,0.579742772891319,0.6839613775746562,0.011702427169578249,0.0,0.0,1.0
